name	id	artworks	associated_periods_or_movements	art_forms	art_series
William Lionel Wyllie	/guid/9202a8c04000641f800000000b3d450a				
Master of the Saint Augustine Altarpiece	/guid/9202a8c04000641f8000000009f0204a				
Hideo Azuma	/guid/9202a8c04000641f8000000009f0260a				
Guglielmo de Sanctis	/guid/9202a8c04000641f800000000b3d9ed5			Painting	
Ma Liuming	/guid/9202a8c04000641f800000000ad24a01			Painting	
Lawrence Carroll	/guid/9202a8c04000641f800000000aa046c6				
Gabriel Van Dievoet	/guid/9202a8c04000641f800000000ab181b7				
Laleh Khorramian	/guid/9202a8c04000641f800000000b62a387				
Paul Gosch	/guid/9202a8c04000641f800000000a821bff				
Babeli Giezendanner	/guid/9202a8c04000641f800000000b52e21e			Painting	
Albert Lebourg	/guid/9202a8c04000641f8000000009ceaf41	Tugboats to Rouen,The Bridge over the Allier at Pont-du-Chateau in Winter,Self-Portrait	Impressionism	Painting	
Peeter Danckers de Rij	/guid/9202a8c04000641f800000000b3b91e2				
Maruki Toshi	/guid/9202a8c04000641f800000000acd71d1				The Hiroshima Panels
Willi Geiger	/guid/9202a8c04000641f800000000a367dba			Painting	
Kurt Caesar	/guid/9202a8c04000641f800000000b55397b				
Gilles-François Closson	/guid/9202a8c04000641f800000000ab0a2d9	Paysage du Latium avec cascades,Antique Ruins (the Baths of Caracalla),Cascade at Tivoli		Painting	
Richard Earl Thompson	/guid/9202a8c04000641f8000000009ceafc0		Impressionism		
Henryka Beyer	/guid/9202a8c04000641f800000000a370082			Painting	
Johann Spilberg	/guid/9202a8c04000641f8000000009d8ef31		Baroque		
Catherine Karina Chmiel	/guid/9202a8c04000641f80000000048225ae				
Ralph Hedley	/guid/9202a8c04000641f80000000046321b1			Painting	
Vladimír Vašíček	/guid/9202a8c04000641f80000000046721d0				
Alessandro Ardente	/guid/9202a8c04000641f8000000005618eb8			Painting	
Clara Peeters	/guid/9202a8c04000641f8000000004636aef	Still Life of Fish and Cat	Baroque	Painting	
Rafał Hadziewicz	/guid/9202a8c04000641f8000000004817e36				
Akihito Yoshitomi	/guid/9202a8c04000641f80000000045ef2ff				
Manuel Cabré	/guid/9202a8c04000641f80000000055e5b21				
Jonathan Lasker	/guid/9202a8c04000641f800000000466585b			Painting	
Tom McCarthy	/guid/9202a8c04000641f8000000004698842				
Onofrio Gabrieli	/guid/9202a8c04000641f800000000566329f			Painting	
Remigio Cantagallina	/guid/9202a8c04000641f80000000047c84e5		Baroque	Painting	
Bartolomeo Biscaino	/guid/9202a8c04000641f800000000563a4e4			Painting	
Greg Roberts	/guid/9202a8c04000641f80000000046cd6eb			Painting,Sculpture,Drawing	
Xu Daoning	/guid/9202a8c04000641f8000000005688922				
Nicolas Benjamin Delapierre	/guid/9202a8c04000641f8000000004736a6b			Painting	
Michael Kenna	/guid/9202a8c04000641f80000000046faf07	Bill Brandt's Snicket,Ratcliffe Power Station,Schoolyard, Hepton Stall, Yorkshire,Moss Landing Power Station, Study #3		Photography	
Giovanni Domenico Lombardi	/guid/9202a8c04000641f80000000056a1d82			Painting	
Thomas Hazlehurst	/guid/9202a8c04000641f80000000048035b3				
Aelbrecht Bouts	/guid/9202a8c04000641f800000000568023f			Painting	
Gary Hume	/guid/9202a8c04000641f800000000016443f			Painting	
Thomas Smith	/guid/9202a8c04000641f800000000065939b				
Pauline Bewick	/guid/9202a8c04000641f800000000049d708			Painting	
Zora Petrović	/guid/9202a8c04000641f80000000007c96e3				
Eric Gooch	/guid/9202a8c04000641f800000000042777f				
Georg Flegel	/guid/9202a8c04000641f8000000000996287		Baroque	Painting	
Fernando Allende	/guid/9202a8c04000641f80000000003a5ca5			Painting	
Jacob Steinhardt	/guid/9202a8c04000641f80000000003e5e8d			Painting	
Amico Aspertini	/guid/9202a8c04000641f80000000007b7085			Painting	
Retsu Tateo	/guid/9202a8c04000641f80000000007f91e8				
James Earle Fraser	/guid/9202a8c04000641f80000000004fcef7				
Joseph Boehm	/guid/9202a8c04000641f80000000002efa5e	Charles Robert Darwin			
Federico Barocci	/guid/9202a8c04000641f800000000037bc43		Baroque	Painting	
Nicolas Toussaint Charlet	/guid/9202a8c04000641f800000000037be5d			Painting	
Jean-Baptiste Capronnier	/guid/9202a8c04000641f800000000088fa99				
Martinus Rørbye	/guid/9202a8c04000641f8000000000665c6e				
Antoine-Jean Gros	/guid/9202a8c04000641f800000000037be8b	Napoleon Bonaparte Visiting the Plague-Victims of Jaffa	Romanticism	Painting	
Roy Lichtenstein	/guid/9202a8c04000641f8000000000072dcc	Roast Turkey Shopping Bag,Look Mickey,House I,Sunrise,Rouen Cathedral Set V [left],Drowning Girl,Tire,Mirror #10,Mirror I,Bauhaus Stairway,Rouen Cathedral Set V,Brushstroke with Spatter,Whaam!,Rouen Cathedral Set V [center],Mirror in Six Panels,Girl with Ball,Rouen Cathedral Set V [right],Whaam!,Live Ammo (Ha! Ha! Ha!),Artist's Studio The Dance\\",Mirror #2	Pop art	Painting,Printmaking,Sculpture	
Richard Wawro	/guid/9202a8c04000641f80000000001cb077				
Stefan Gierowski	/guid/9202a8c04000641f80000000009762cf				
Mary Vaux Walcott	/guid/9202a8c04000641f8000000000803745				
Louis Hersent	/guid/9202a8c04000641f800000000037c0bd			Painting	
Juan de Pareja	/guid/9202a8c04000641f8000000000697ce7		Baroque		
Polykleitos	/guid/9202a8c04000641f800000000014c6b6				
Edward Wesson	/guid/9202a8c04000641f80000000003621cc			Painting	
Daniele da Volterra	/guid/9202a8c04000641f80000000008b3d91		Mannerism	Painting	
Zha Shibiao	/guid/9202a8c04000641f800000000086066c				
Donato Bramante	/guid/9202a8c04000641f80000000001708dd		High Renaissance	Painting	
Stanislaw Samostrzelnik	/guid/9202a8c04000641f80000000008773e3		Renaissance	Painting	
Maurice Utrillo	/guid/9202a8c04000641f800000000007a14f	Le Petit Palais		Painting	
Reg Mombassa	/guid/9202a8c04000641f800000000019458e				
Columbano Bordalo Pinheiro	/guid/9202a8c04000641f80000000009e6405		Realism	Painting	
Jim Dine	/guid/9202a8c04000641f800000000020a1cb	Blue Clamp,Double Isometric Self Portrait,Hammer Noises,Tattoo,Five Feet of Colorful Tools	Neo-Dada,Pop art	Painting	
Lyonel Feininger	/guid/9202a8c04000641f80000000000252d3	Gaberndorf II,Der Ostchor des Domes zu Halle,Harbor at Neppermin,Manhattan, I,Vollersroda III,Village,Spook I,The American Locomotive,Longeuil, Normandie,Carnival in Arcueil,Manhattan, the Tower,Ruin by the Sea,Village Street,Uprising,Gelmeroda,A Group of Houses and Figures,Viaduct,Waterfront	Der Blaue Reiter,German Expressionism,Cubism	Painting	
James Carroll Beckwith	/guid/9202a8c04000641f800000000071900d				
Clinton Ford	/guid/9202a8c04000641f800000000036c542			Painting	
William Heinesen	/guid/9202a8c04000641f800000000071f9d0				
Kaori Yuki	/guid/9202a8c04000641f80000000004c4079				
Stevan Dohanos	/guid/9202a8c04000641f80000000008c2176				
Cornelia Adele Strong Fassett	/guid/9202a8c04000641f8000000000790d68			Painting	
Frank Fowler	/guid/9202a8c04000641f8000000000961cce				
William Percy French	/guid/9202a8c04000641f800000000035c8dd				
Anton Zwengauer	/guid/9202a8c04000641f8000000000458309			Painting	
Clarice Cliff	/guid/9202a8c04000641f8000000000207cea				
Robert Adams	/guid/9202a8c04000641f80000000003b5e60	Near Heber City, Utah,Quarry, Mohave County, Arizona,Apple Tree, Sharon Nickerson's Home, Far Eastern Oregon,Broken Trees, Next to Box Springs Mountains, East of Riverside, California,Dead Palms, Partially Uprooted, Ontario, California,Cucamonga, California,Near Halfway, Baker County, Eastern Oregon,On Signal Hill, Overlooking Long Beach, California,Longmont, Colorado,Santa Ana Wash, San Bernardino County, California,Long Beach, California,Edge of Redlands, California,East of Riverside, California,New Development on What Was a Citrus Growing Estate, Highland, California,A Cemetary, Bandon, Oregon,Interstate 10, East Edge of Redlands, California,Northglenn,Edge of Abandoned Grapefruit Grove, Above Loma Linda, California,Summer Nights,Long Beach from Signal Hill, Looking Toward Palos Verdes, California,Edge of San Timoteo Canyon, San Bernardino County, California,Tree Lines at the Edge of Crop Land, the Coquille River Valley, Coos...,Clearcut, Columbia County, Oregon,Near Interstate 10, East Edge of Redlands, California,Lakewood, Colorado,Sitka Spruce, Klootchy Creek Park, Clatsop County, Oregon,Along Interstate 10, San Bernardino County, California,On Signal Hill. Overlooking Long Beach, California,Airport, Ontario, California,Berthoud, Colorado,Looking Toward Los Angeles, Interstate 10, West Edge of Redlands, California,Interstate 10, West Edge of Redlands, California,Lakewood (house under construction),Clearcut, Clatsop County, Oregon,Redlands, Looking toward Los Angeles across San Timoteo Canyon, San...,Harney County, Eastern Oregon,Near Halfway, Baker Country, Eastern Oregon,Mentone, California,Eucalyptus East Highlands,Defoliated and Bulldozed Orchard, Highland, California,Looking Past Citrus Groves into the San Bernardino Valley, Northeast ..,In the Mountains above San Bernardino, California,Eucalyptus Alley through Citrus Groves, Grand Terrace, California,Abandoned Windbreak West of Fontana, California,Colorado Springs, Colorado,Edge of San Timoteo Canyon, Redlands, California,Eroding Edge of Abandoned Citrus Growing Estate, East Highlands, California,Long Beach, California,Northglenn, Colorado,Looking Toward Los Angeles, Northeast of Riverside, California,Eucalyptus Alley through Citrus Groves, Grand Terrace, California,Abandoned Windbreaks, West of Fontana, California,Adams County, Colorado,Baker County, Eastern Oregon,Eucalyptus Along Interstate 10, San Bernardino County, California,Development Road in San Timoteo Canyon, San Bernardino County, California,Expressway near Colton, California,On a Hill Above McGowan, Pacific County, Washington,Clearcut, Coos County, Oregon,At the Curb of a City Street, Loma Linda, California,Longmont, Colorado,Eucalyptus Alley through Citrus Groves, Grand Terrace, California,Nebraska State Highway 2, Box Butte County, Nebraska,Untitled		Photography	
Raphael	/guid/9202a8c04000641f800000000005906e	La Donna Gravida,The Vision of the Cross,Saint Catherine of Alexandria,Mond Crucifixion,Young Woman with Unicorn,Self-portrait with a friend,Resurrection of Christ,St. Michael Vanquishing Satan,Canigiani Holy Family,La Fornarina,Portrait of Pietro Bembo,The Battle of Ostia,Madonna of the Pinks,Sibyls,Portrait of Maddalena Doni,The Parnassus,Baronci altarpiece,Portrait of a Young Woman,The Ecstasy of St. Cecilia,St Michael slaying the devil,Deposition,St. George and the Dragon,The Cardinal Virtues,Madonna and Child Enthroned with Saints,Portrait of Bindo Altoviti,St. Michael,St. George,The Oath of Leo III,Disputation of the Holy Sacrament,Madonna Colonna,Christ Falling on the Way to Calvary,Portrait of Tommaso Inghirami,Madonna della tenda,Portrait of Pope Julius II,Portrait of Cardinal Alessandro Farnese,Portrait of Elisabetta Gonzaga,Portrait of Perugino,Deliverance of Saint Peter,Portrait of Leo X,Portrait of a Man,Transfiguration,Madonna and Child,Young Man with an Apple,St. Sebastian,Aldobrandini Madonna,Connestabile Madonna,The Coronation of Charlemagne,Ansidei Madonna,Madonna del Granduca,Portrait of Andrea Navagero and Agostino Beazzano,Visitation,Alba Madonna,Madonna of the Rose,Niccolini-Cowper Madonna,Ezekiel's Vision,Portrait of Cardinal Bibbiena,The School of Athens,Madonna della seggiola,Madonna del cardellino,Madonna with the Blue Diadem,Christ Blessing,Sistine Madonna,Vision of a Knight,Madonna of Foligno,Oddi altar,Portrait of Baldassare Castiglione,Three Graces,The Mass at Bolsena,The Expulsion of Heliodorus from the Temple,Tempi Madonna,Madonna Solly,Art Patronage of Julius II,Madonna of Loreto,Galatea,The Meeting of Leo the Great and Attila,The Marriage of the Virgin,Madonna dell'Impannata,La belle jardinière,Madonna Terranuova,Portrait of a Cardinal,Self-portrait,The Holy Family of Francis I,Small Cowper Madonna,La velata,Portrait of Agnolo Doni,Creation of the World	Italian Renaissance,High Renaissance,Renaissance	Painting	Raphael Cartoons
Robert Crumb	/guid/9202a8c04000641f800000000009fc1c				
Douglas Huebler	/guid/9202a8c04000641f8000000000968700		Conceptual art		
Gai Qi	/guid/9202a8c04000641f80000000008224df				
Henry Strachey	/guid/9202a8c04000641f80000000007def99				
Sophia Peabody	/guid/9202a8c04000641f80000000003dab39			Painting	
John Raphael Smith	/guid/9202a8c04000641f8000000000592fc0			Painting	
Edward Rydz-Śmigły	/guid/9202a8c04000641f80000000003b8106				
Wilhelm Freddie	/guid/9202a8c04000641f8000000000d2df41	Portable Garbo	Surrealism	Painting	
Mario Perez	/guid/9202a8c04000641f8000000000efb2cb		Naïve art		
Rhoda Holmes Nicholls	/guid/9202a8c04000641f80000000011c5027			Painting	
Lee Woods	/guid/9202a8c04000641f80000000011c2507			Painting	Genetic Zoo
Hilton McConnico	/guid/9202a8c04000641f8000000000be2640				
Vassily Maximov	/guid/9202a8c04000641f8000000000e4df98			Painting	
Philip Calderon	/guid/9202a8c04000641f8000000000ce2fc3		Pre-Raphaelite Brotherhood		
Daryl Lindsay	/guid/9202a8c04000641f8000000000c5ac79				
George Shaw	/guid/9202a8c04000641f8000000000bde884			Painting	
Eugenie Margeurite Honoree Charen	/guid/9202a8c04000641f8000000000d638b9			Painting	
Takashi Takeuchi	/guid/9202a8c04000641f8000000000e9d48a				
Pieter Ouburg	/guid/9202a8c04000641f8000000000ca6830				
Igor Vamos	/guid/9202a8c04000641f8000000000cbdfc9				
Jophen Stein	/guid/9202a8c04000641f8000000000dc4a3b			Painting	
Robert J. Mitchell	/guid/9202a8c04000641f8000000000dc3acd				
Jan Cockx	/guid/9202a8c04000641f8000000000c57b53			Painting	
Mina Kolokolnikov	/guid/9202a8c04000641f8000000000d1ae9d			Painting	
Frank Miles	/guid/9202a8c04000641f8000000000b7f9b1				
Mary Fedden	/guid/9202a8c04000641f8000000000da967e			Painting	
Apollinary Vasnetsov	/guid/9202a8c04000641f8000000000ce5ccf				
Louise Fishman	/guid/9202a8c04000641f80000000056f0d63		Abstract art	Painting	
Damian Loeb	/guid/9202a8c04000641f800000000475ac38			Painting	
Frédéric Bruly Bouabré	/guid/9202a8c04000641f80000000046cd9d7		Naïve art		
Friedrich Gustav Schlick	/guid/9202a8c04000641f800000000576885a				
Akihiro Ito	/guid/9202a8c04000641f800000000573602a				
Charles H. Poingdestre	/guid/9202a8c04000641f80000000045dfc7f				
Girolamo Forabosco	/guid/9202a8c04000641f80000000047e4ae3		Baroque	Painting	
Carl Rahl	/guid/9202a8c04000641f800000000558c559				
Betty Beaumont	/guid/9202a8c04000641f80000000046e717a		Land art		
Cristóvão de Figueiredo	/guid/9202a8c04000641f8000000004733f57				
Niccola di Pietro	/guid/9202a8c04000641f80000000056d0a4c			Painting	
Franz Bischoff	/guid/9202a8c04000641f80000000046f0f5b				
Mathias Alten	/guid/9202a8c04000641f80000000045df8e2				
Regina Ress	/guid/9202a8c04000641f800000000559e711				
Cosimo Ulivelli	/guid/9202a8c04000641f80000000057503be			Painting	
Jean-Claude Castera	/guid/9202a8c04000641f8000000004677f01				
Hiro Suzuhira	/guid/9202a8c04000641f80000000046c8b2d				
Safet Zec	/guid/9202a8c04000641f8000000004f3ea52				
Cecco Bravo	/guid/9202a8c04000641f80000000047da463		Baroque	Painting	
Aurelio Lomi	/guid/9202a8c04000641f80000000056e7542			Painting	
Giuseppe Palmieri	/guid/9202a8c04000641f800000000568e367			Painting	
Jacob Heinrich Elbfas	/guid/9202a8c04000641f80000000056eabf7	Vädersolstavlan		Painting	
Alexei Korzukhin	/guid/9202a8c04000641f80000000047b1b71				
Giovanni Maria Morandi	/guid/9202a8c04000641f800000000574cc5a			Painting	
Jacobello del Fiore	/guid/9202a8c04000641f8000000005667231			Painting	
Felix Lembersky	/guid/9202a8c04000641f8000000004616e75			Painting	
Lendita Zeqiraj	/guid/9202a8c04000641f80000000056dbf19				
Yelena Polenova	/guid/9202a8c04000641f8000000004840804				
Vladimir Makovsky	/guid/9202a8c04000641f800000000484073e				
Cris Brodahl	/guid/9202a8c04000641f8000000004720362				
Tommaso Costa	/guid/9202a8c04000641f80000000056594a5			Painting	
Godfrey Sykes	/guid/9202a8c04000641f8000000006b828a4				
W. H. Allen	/guid/9202a8c04000641f800000000765adfe				
Benjamin Burt	/guid/9202a8c04000641f8000000007653fb1	Communion Dish			
Rogier van der Weyden and workshop	/guid/9202a8c04000641f8000000007653e3e	Portrait of Jean Gros			
Andrea Miglionico	/guid/9202a8c04000641f8000000006c4ad86			Painting	
Auguste Prault	/guid/9202a8c04000641f8000000007653cd1	Le Silence			
Barbara Pike	/guid/9202a8c04000641f8000000005a90069				
Workshop of Michael Allison	/guid/9202a8c04000641f8000000007653baf	Sofa			
Mount Washington Glass Company	/guid/9202a8c04000641f8000000007653742	Royal Flemish Vase			
Charles Camoin	/guid/9202a8c04000641f800000000765336e	Jeune marseillaise			
Louis Casimir Ladislas Marcoussis	/guid/9202a8c04000641f800000000765401f	The Glass of Absinthe,The Cello			
Joe Brockerhoff	/guid/9202a8c04000641f8000000006f154b8		Contemporary art		
Diego Polo the Elder	/guid/9202a8c04000641f8000000006b3428a			Painting	
George Rickey	/guid/9202a8c04000641f800000000763cc7d	Two Lines Up-Contrapuntal,Two Lines -- Temporal I,Five Triangles Variation 1			
Ercole Setti	/guid/9202a8c04000641f8000000006c33169				
Lawrence K. Snider	/guid/9202a8c04000641f800000000763ca91	Cook at Monastery Along the Burma Road			
Peter Birkhäuser	/guid/9202a8c04000641f8000000006ba7d81			Painting	
MOMA Design	/guid/9202a8c04000641f800000000763ca07	MOMA Clock			
Domenico de Benedettis	/guid/9202a8c04000641f8000000006bf2a41			Painting	
Barbara B. Crane	/guid/9202a8c04000641f800000000763c5a4	Bus People			
R. Guy Cowan	/guid/9202a8c04000641f80000000073740fa				
Karen Knorr	/guid/9202a8c04000641f800000000763c2c4	The Movement of the Soul			
Rev. John Wheeley Gough Gutch	/guid/9202a8c04000641f800000000763c1fe	Untitled			
Donald Blumberg	/guid/9202a8c04000641f800000000763bd84	Nixon Speaking, Buffalo, New York, from the Political T.V. Series			
William T. Wiley	/guid/9202a8c04000641f800000000763b874	Ship's Log (wood brace for mast),Untitled,Untitled,Sayfart,Ship's Log (Canvas),Ship's Log (Triangular mast),Tools and Trade,Ship's Log (pedestal for log book),Untitled,Ship's Log,Untitled,Ship's Log (log book)			
Antonio Beduschi	/guid/9202a8c04000641f8000000005aaa5a4			Painting	
Ruth Bernhard	/guid/9202a8c04000641f800000000763b566	Two Leaves, Hollywood, California,Doll's Head,In the Box - horizontal,Oregon Coast			
DeWain Valentine	/guid/9202a8c04000641f8000000006beec29				
Gustave de Beaucorps	/guid/9202a8c04000641f800000000763b111	Ponte Vecchio, Florence,Ponte Vecchio, Florence			
Robert F. Heinecken	/guid/9202a8c04000641f800000000763aebb	Raquel Welch (Time Magazine),Untitled, from the suite Just Good Eats For U Diner,Untitled, from the suite Just Good Eats For U Diner,Untitled (Connie Chung),Faded Playmate,Photo Documentary Breakfast,Photo Documentary Breakfast			
Garner Tullis	/guid/9202a8c04000641f800000000763ad69	Number Sixteen			
Michael Jang	/guid/9202a8c04000641f800000000763abad	Jack Benny at the Beverly Hilton Hotel,Frank Sinatra, March of Dimes,Man walking through a private party, Beverly Hilton Hotel,Woman in beaded dress, Beverly Hills, CA,Woman getting out of a Rolls Royce, Beverly Hills, CA,David Bowie signing autographs, Beverly Hilton Hotel,Couple at a debutante ball, Beverly Hills, CA,Two men in the Palladium lobby, Hollywood, CA,Couple at a Lawrence Welk dance, Hollywood, CA,Two ladies having tea, Beverly Hilton Hotel			
Mike Smith	/guid/9202a8c04000641f800000000763a887	Bristol, VA 1996,Piney Flats, TN, 1997			
Mitsuru Miura	/guid/9202a8c04000641f8000000006ed890b				
Niccolo Cahissa	/guid/9202a8c04000641f8000000006c1f396			Painting	
